,WindowId,Min,Max,Mean,Iqr,Std,Var,Pp,Rms,Cf,Mac,Energy
185,186.0,264.3157894736842,264.6842105263158,264.4736842105263,0.14473684210526017,0.12154742509255215,0.014773776546629576,0.368421052631561,264.47371214104766,1.0007959142085012,0.14035087719298645,69946.34441366575
186,187.0,264.3157894736842,264.8421052631579,264.5263157894737,0.26315789473682116,0.18483603075180768,0.0341643582640832,0.5263157894736992,264.5263803659488,1.0011935478675977,0.20175438596491327,69974.20590951062
187,188.0,264.3157894736842,264.8421052631579,264.5964912280702,0.21052631578942282,0.1763136073880861,0.03108648815020017,0.5263157894736992,264.59654997126165,1.000928036635107,0.1929824561403469,70011.33425669438
188,189.0,264.42105263157896,264.8421052631579,264.6578947368421,0.1710526315789025,0.13841871787771615,0.019159741458910775,0.42105263157895934,264.6579309340244,1.0006958957492167,0.16666666666666666,70043.82040627884
189,190.0,264.57894736842104,264.94736842105266,264.7631578947369,0.263157894736878,0.14493606703385664,0.021006463527242586,0.36842105263161784,264.7631975650258,1.000695605951736,0.08771929824561653,70099.55078485688
190,191.0,264.57894736842104,265.2105263157895,264.9298245614035,0.23684210526317884,0.205345612468772,0.042166820560175095,0.631578947368439,264.9299041425044,1.0010592317775275,0.12280701754386314,70187.8541089566
191,192.0,264.94736842105266,265.2105263157895,265.03508771929825,0.14473684210526017,0.09924305700862768,0.009849184364417724,0.26315789473682116,265.03510630020406,1.0006618746400588,0.08771929824560705,70243.60757156048
192,193.0,264.94736842105266,265.2105263157895,265.0438596491228,0.131578947368439,0.093246893094156,0.008694983071712958,0.26315789473682116,265.0438760520359,1.0006287648152294,0.052631578947360445,70248.25623268698
193,194.0,264.94736842105266,265.1578947368421,265.0263157894737,0.09210526315786183,0.07286512160452435,0.005309325946442122,0.21052631578942282,265.0263258060749,1.0004964372138014,0.05263157894735097,70238.95337026776
194,195.0,264.94736842105266,266.0,265.22807017543863,0.1842105263157805,0.35653335847195683,0.12711603570329288,1.0526315789473415,265.2283098106669,1.0029095317535448,0.1754385964912236,70346.05632502308
195,196.0,265.05263157894734,266.10526315789474,265.57894736842104,0.8157894736842195,0.44348156700929464,0.1966759002770195,1.0526315789473983,265.579317645819,1.0019803707485126,0.1929824561403469,70532.37396121884
196,197.0,265.2105263157895,266.10526315789474,265.89473684210526,0.118421052631561,0.31137262016313694,0.09695290858725715,0.8947368421052602,265.8949191564987,1.0007910794311652,0.2017543859649038,70700.10803324099
197,198.0,265.94736842105266,266.36842105263156,266.1140350877193,0.118421052631561,0.13389769756554656,0.017928593413354576,0.4210526315789025,266.1140687736395,1.0009558016987385,0.10526315789473036,70816.69759926132
198,199.0,266.0,266.36842105263156,266.2105263157894,0.1973684210526585,0.13245323570650439,0.01754385964912281,0.368421052631561,266.210559266888,1.0005929959584559,0.07017543859648374,70868.06186518929
199,200.0,266.1578947368421,266.36842105263156,266.29824561403507,0.0,0.06564311204867257,0.004309018159434582,0.21052631578947967,266.2982537046218,1.000263491581464,0.043859649122803525,70914.75992613113
200,201.0,266.3157894736842,266.3157894736842,266.3157894736842,0.0,0.0,0.0,0.0,266.3157894736842,1.0,0.0,70924.0997229917
201,202.0,266.3157894736842,266.3157894736842,266.3157894736842,0.0,0.0,0.0,0.0,266.3157894736842,1.0,0.0,70924.0997229917
202,203.0,266.3157894736842,266.3157894736842,266.3157894736842,0.0,0.0,0.0,0.0,266.3157894736842,1.0,0.0,70924.0997229917
203,204.0,266.05263157894734,266.3157894736842,266.2456140350877,0.11842105263161784,0.10379087338772833,0.010772545398587453,0.263157894736878,266.24563426555244,1.0002634980600726,0.043859649122813,70886.7377654663
204,205.0,266.05263157894734,266.3157894736842,266.17543859649123,0.1973684210526585,0.1081476140871904,0.011695906432751863,0.263157894736878,266.17546056678646,1.0005272045236588,0.06140350877193631,70849.3758079409
205,206.0,266.05263157894734,266.5263157894737,266.2105263157894,0.1973684210526585,0.16643566632466825,0.02770083102493631,0.4736842105263577,266.2105783438379,1.0011860439491176,0.09649122807018291,70868.07202216066
206,207.0,266.05263157894734,266.5263157894737,266.3333333333333,0.30263157894739834,0.17891296538923768,0.03200984918437056,0.4736842105263577,266.3333934269108,1.0007243641515642,0.09649122807018291,70933.47645429363
207,208.0,266.3157894736842,266.5263157894737,266.4035087719298,0.1842105263157805,0.09447657556376592,0.008925823330255971,0.21052631578947967,266.4035255243801,1.0004609183187494,0.07017543859649322,70970.83841181903
208,209.0,266.3157894736842,266.5263157894737,266.36842105263156,0.07894736842104066,0.08039606482378896,0.006463527239150876,0.21052631578947967,266.36843318531436,1.0005927226521225,0.03508771929824661,70952.14219759927
209,210.0,266.3157894736842,266.3157894736842,266.3157894736842,0.0,0.0,0.0,0.0,266.3157894736842,1.0,0.0,70924.0997229917
210,211.0,266.3157894736842,266.3157894736842,266.3157894736842,0.0,0.0,0.0,0.0,266.3157894736842,1.0,0.0,70924.0997229917
211,212.0,266.3157894736842,266.5263157894737,266.35087719298247,0.0,0.07845852552631064,0.006155740227762737,0.21052631578947967,266.35088874867955,1.000658631332594,0.03508771929824661,70942.79593721146
212,213.0,266.3157894736842,266.8421052631579,266.50000000000006,0.32894736842104066,0.20553288620807145,0.04224376731302005,0.5263157894736992,266.5000792565873,1.0012833992677403,0.08771929824561653,71022.29224376731
213,214.0,266.3157894736842,266.94736842105266,266.6929824561404,0.27631578947369917,0.21576094519735448,0.0465527854724558,0.631578947368439,266.6930697339859,1.0009535256664914,0.10526315789473983,71125.19344413666
214,215.0,266.6842105263158,267.2631578947368,266.921052631579,0.10526315789473983,0.17653168243418693,0.031163434903044622,0.5789473684210407,266.92111100732564,1.0012814531084497,0.09649122807017345,71246.87950138505
215,216.0,266.8421052631579,267.4736842105263,267.1491228070176,0.4342105263157805,0.24764200374547812,0.0613265620190754,0.6315789473683822,267.14923758663616,1.0012144770721456,0.10526315789473036,71368.71514312096
216,217.0,266.94736842105266,267.5263157894737,267.35087719298247,0.17105263157895934,0.19848611401726873,0.039396737457676204,0.5789473684210407,267.3509508728081,1.0006559352644646,0.09649122807017345,71476.53093259464
217,218.0,267.42105263157896,268.0,267.6140350877193,0.25,0.20979404812458555,0.044013542628500914,0.5789473684210407,267.6141173209547,1.001441936931087,0.09649122807017345,71617.31578947368
218,219.0,267.4736842105263,268.2105263157895,267.8684210526316,0.5657894736841627,0.29734125011716606,0.0884118190212391,0.7368421052631788,267.86858608102773,1.0012765223416618,0.12280701754386314,71753.57940904895
219,220.0,267.7894736842105,268.2105263157895,268.0964912280702,0.17105263157895934,0.15617977030495744,0.02439212065250927,0.42105263157895934,268.0965367193753,1.0004251811597755,0.087719298245626,71875.75300092336
